game_id,date,home_club_id,away_club_id,homeTeamID,awayTeamID,gameID
3081053,2018-10-28,1390,862,116,109,9668.0
3081059,2018-10-28,6574,1025,104,97,9673.0
3058495,2018-10-28,4,24,234,132,10417.0
3079431,2018-10-28,131,418,148,150,10047.0
3050265,2018-10-29,148,281,82,88,9296.0
3081056,2018-10-29,398,46,96,106,9671.0
3080907,2018-10-31,5,252,111,101,9581.0
3047577,2018-11-02,583,1082,161,160,10759.0
3081137,2018-11-02,6195,749,105,108,9683.0
3058499,2018-11-02,79,24,133,132,10425.0
3058498,2018-11-03,15,533,119,120,10424.0
3058504,2018-11-03,82,16,131,129,10421.0
3079446,2018-11-03,1244,13,159,143,10061.0
3050269,2018-11-03,603,1003,227,75,9302.0
3081134,2018-11-03,46,252,106,101,9680.0
3050276,2018-11-03,543,148,229,82,9304.0
3047573,2018-11-03,1041,40,178,176,10755.0
3079449,2018-11-03,1049,12321,146,223,10058.0
3047578,2018-11-03,1421,162,177,171,10760.0
3050274,2018-11-03,762,1010,86,90,9299.0
3058502,2018-11-03,167,4,121,234,10419.0
3050267,2018-11-03,11,31,83,87,9303.0
3058497,2018-11-03,33,42,124,128,10423.0
3050271,2018-11-03,29,1237,72,220,9301.0
3047576,2018-11-03,417,1416,170,224,10758.0
3079442,2018-11-03,418,366,150,231,10065.0
3058501,2018-11-03,44,23826,122,136,10418.0
3047580,2018-11-03,667,415,225,174,10762.0
3079447,2018-11-03,367,131,145,148,10060.0
3058496,2018-11-03,27,60,117,135,10422.0
3050268,2018-11-03,989,985,73,89,9297.0
3050275,2018-11-03,379,1132,81,92,9298.0
3047571,2018-11-03,1162,273,165,163,10753.0
3081133,2018-11-03,430,12,110,95,9679.0
3081135,2018-11-03,506,1390,98,116,9681.0
3047572,2018-11-03,2969,1160,181,235,10754.0
3079441,2018-11-04,150,940,153,152,10057.0
3047575,2018-11-04,995,855,168,169,10757.0
3079450,2018-11-04,1050,3368,154,151,10066.0
3047579,2018-11-04,618,1420,175,167,10761.0
3079443,2018-11-04,681,368,140,138,10064.0
3058503,2018-11-04,39,86,125,123,10420.0
3058500,2018-11-04,18,38,130,233,10426.0
3081136,2018-11-04,398,2722,96,221,9682.0
3081139,2018-11-04,1038,416,102,113,9685.0
3081138,2018-11-04,130,8970,230,112,9684.0
3079444,2018-11-04,1533,1108,156,158,10063.0
3050270,2018-11-04,631,873,80,78,9305.0
3047574,2018-11-04,969,244,166,164,10756.0
3081132,2018-11-04,862,6574,109,104,9678.0
3079448,2018-11-04,5358,3709,232,142,10059.0
3081140,2018-11-04,410,5,99,111,9686.0
3050273,2018-11-04,281,180,88,74,9300.0
3081131,2018-11-04,1025,800,97,107,9677.0
3050272,2018-11-05,1110,931,219,228,9306.0
3079445,2018-11-05,714,621,141,147,10062.0
3079456,2018-11-09,3368,681,151,140,10071.0
3081144,2018-11-09,8970,430,112,110,9690.0
3058510,2018-11-09,42,82,128,131,10432.0
3047584,2018-11-09,1082,667,160,225,10771.0
3050278,2018-11-10,603,1237,227,220,9307.0
3058512,2018-11-10,38,44,233,122,10434.0
3081150,2018-11-10,416,130,113,230,9695.0
3081149,2018-11-10,2722,1390,221,116,9694.0
3050280,2018-11-10,873,148,78,82,9312.0
3050286,2018-11-10,180,1010,74,90,9308.0
3058513,2018-11-10,4,79,234,133,10435.0
3050282,2018-11-10,1003,1132,75,92,9310.0
3058506,2018-11-10,16,27,129,117,10428.0
3047589,2018-11-10,618,1421,175,177,10769.0
3050285,2018-11-10,762,989,86,73,9309.0
3079454,2018-11-10,3709,1049,142,146,10073.0
3079458,2018-11-10,13,621,143,147,10069.0
3058511,2018-11-10,60,39,135,125,10433.0
3047587,2018-11-10,1160,417,235,170,10767.0
3047590,2018-11-10,415,1416,174,224,10770.0
3058509,2018-11-10,86,18,123,130,10431.0
3050281,2018-11-10,1110,379,219,81,9311.0
3079455,2018-11-10,12321,1244,223,159,10072.0
3047581,2018-11-10,1420,969,167,166,10763.0
3081145,2018-11-10,252,6195,101,105,9691.0
3079459,2018-11-10,366,1533,231,156,10068.0
3047583,2018-11-10,855,1041,169,178,10765.0
3058505,2018-11-10,533,167,120,121,10427.0
3047588,2018-11-11,273,995,163,168,10768.0
3050284,2018-11-11,281,985,88,89,9315.0
3047586,2018-11-11,162,583,171,161,10772.0
3058508,2018-11-11,24,33,132,124,10430.0
3050277,2018-11-11,11,543,83,229,9316.0
3050279,2018-11-11,631,29,80,72,9314.0
3081146,2018-11-11,5,506,111,98,9696.0
3079460,2018-11-11,368,714,138,141,10076.0
3047585,2018-11-11,244,2969,164,181,10766.0
3058507,2018-11-11,23826,15,136,119,10429.0
3081148,2018-11-11,6574,398,104,96,9693.0
3081143,2018-11-11,749,410,108,99,9689.0
3079452,2018-11-11,131,150,148,153,10075.0
3050283,2018-11-11,31,931,87,228,9313.0
3047582,2018-11-11,40,1162,176,165,10764.0
3081141,2018-11-11,800,46,107,106,9687.0
3079453,2018-11-11,940,418,152,150,10074.0
3081147,2018-11-11,12,1038,95,102,9692.0
3079451,2018-11-11,1108,5358,158,232,10067.0
3079457,2018-11-11,367,1050,145,154,10070.0
3081142,2018-11-11,862,1025,109,97,9688.0
3058516,2018-11-23,15,79,119,133,10438.0
3079467,2018-11-23,1244,1108,159,158,10080.0
3047594,2018-11-23,1041,618,178,175,10776.0
3079470,2018-11-24,1049,367,146,145,10086.0
3081155,2018-11-24,46,8970,106,112,9701.0
3047596,2018-11-24,995,1420,168,167,10781.0
3050295,2018-11-24,379,281,81,88,9317.0
3050293,2018-11-24,148,631,82,80,9323.0
3047600,2018-11-24,667,1160,225,235,10782.0
3058518,2018-11-24,44,533,122,120,10440.0
3047599,2018-11-24,1421,855,177,169,10778.0
3058519,2018-11-24,167,24,121,132,10441.0
3058521,2018-11-24,39,16,125,129,10443.0
3058515,2018-11-24,33,4,124,234,10437.0
3058514,2018-11-24,27,38,117,233,10436.0
3047598,2018-11-24,583,415,161,174,10779.0
3081160,2018-11-24,410,12,99,95,9706.0
3047592,2018-11-24,1162,162,165,171,10774.0
3079463,2018-11-24,1533,418,156,150,10084.0
3047593,2018-11-24,2969,40,181,176,10775.0
3050288,2018-11-24,1237,1003,220,75,9322.0
3079465,2018-11-24,5358,3368,232,151,10082.0
3058522,2018-11-24,82,23826,131,136,10444.0
3050290,2018-11-24,29,603,72,227,9321.0
3050292,2018-11-24,985,873,89,78,9319.0
3050294,2018-11-24,1010,31,90,87,9318.0
3081156,2018-11-24,506,2722,98,221,9702.0
3050291,2018-11-24,931,180,228,74,9320.0
3079461,2018-11-24,13,131,143,148,10077.0
3058520,2018-11-25,60,86,135,123,10442.0
3047591,2018-11-25,1416,244,224,164,10773.0
3079462,2018-11-25,621,3709,147,142,10085.0
3081154,2018-11-25,252,1038,101,102,9700.0
3081158,2018-11-25,6195,862,105,109,9704.0
3081159,2018-11-25,130,6574,230,104,9705.0
3081153,2018-11-25,749,800,108,107,9699.0
3079466,2018-11-25,368,366,138,231,10081.0
3047597,2018-11-25,417,1082,170,160,10780.0
3050287,2018-11-25,989,11,73,83,9324.0
3047595,2018-11-25,969,273,166,163,10777.0
3081151,2018-11-25,1025,430,97,110,9697.0
3058517,2018-11-25,18,42,130,128,10439.0
3079464,2018-11-25,714,12321,141,223,10083.0
3081157,2018-11-25,398,5,96,111,9703.0
3079468,2018-11-25,1050,150,154,153,10079.0
3050296,2018-11-25,543,1110,229,219,9325.0
3079469,2018-11-26,681,940,140,152,10078.0
3081152,2018-11-26,1390,416,116,113,9698.0
3050289,2018-11-26,1132,762,92,86,9326.0
3050298,2018-11-30,603,543,227,229,9335.0
3047609,2018-11-30,618,995,175,168,10789.0
3079478,2018-11-30,367,1533,145,156,10089.0
3058530,2018-11-30,38,39,233,125,10452.0
3050302,2018-12-01,1003,1010,75,90,9331.0
3058526,2018-12-01,79,167,133,121,10448.0
3050305,2018-12-01,762,379,86,81,9328.0
3050300,2018-12-01,873,1132,78,92,9333.0
3058529,2018-12-01,42,44,128,122,10451.0
3050306,2018-12-01,180,985,74,89,9327.0
3081164,2018-12-01,430,506,110,98,9709.0
3079474,2018-12-01,940,5358,152,232,10093.0
3058524,2018-12-01,16,60,129,135,10446.0
3050304,2018-12-01,281,989,88,73,9329.0
3079475,2018-12-01,418,1049,150,146,10092.0
3058523,2018-12-01,533,33,120,124,10445.0
3047601,2018-12-01,1420,1162,167,165,10791.0
3047604,2018-12-01,1082,1041,160,178,10784.0
3047603,2018-12-01,855,417,169,170,10783.0
3050301,2018-12-01,1110,1237,219,220,9332.0
3047607,2018-12-01,1160,1416,235,224,10787.0
3079480,2018-12-01,366,1244,231,159,10096.0
3081168,2018-12-01,1038,1025,102,97,9712.0
3079479,2018-12-01,3709,714,142,141,10088.0
3081170,2018-12-01,2722,749,221,108,9714.0
3047606,2018-12-01,162,969,171,166,10786.0
3058528,2018-12-01,86,27,123,117,10450.0
3081167,2018-12-02,12,46,95,106,9716.0
3079472,2018-12-02,131,1050,148,154,10095.0
3081165,2018-12-02,8970,1390,112,116,9710.0
3081171,2018-12-02,416,252,113,101,9715.0
3050303,2018-12-02,31,29,87,72,9330.0
3079473,2018-12-02,150,681,153,140,10094.0
3050297,2018-12-02,11,148,83,82,9336.0
3079477,2018-12-02,12321,13,223,143,10090.0
3081163,2018-12-02,862,398,109,96,9708.0
3047605,2018-12-02,244,1421,164,177,10785.0
3047602,2018-12-02,40,583,176,161,10792.0
3047608,2018-12-02,273,667,163,225,10788.0
3047610,2018-12-02,415,2969,174,181,10790.0
3058525,2018-12-02,23826,18,136,130,10447.0
3081169,2018-12-02,6574,410,104,99,9713.0
3058527,2018-12-02,24,82,132,131,10449.0
3081166,2018-12-02,5,130,111,230,9711.0
3050299,2018-12-02,631,931,80,228,9334.0
3079471,2018-12-02,1108,368,158,138,10087.0
3081162,2018-12-03,800,6195,107,105,9707.0
3058531,2018-12-03,4,15,234,119,10453.0
3079476,2018-12-03,3368,621,151,147,10091.0
3047616,2018-12-04,969,1082,166,160,10793.0
3050312,2018-12-04,379,603,81,227,9340.0
3047611,2018-12-04,1416,162,224,171,10795.0
3047618,2018-12-04,417,1420,170,167,10800.0
3050307,2018-12-04,989,1110,73,219,9338.0
3050308,2018-12-04,1237,873,220,78,9337.0
3050311,2018-12-04,1010,281,90,88,9341.0
3047612,2018-12-05,40,618,176,175,10796.0
3047613,2018-12-05,1162,1160,165,235,10797.0
3050315,2018-12-05,29,762,72,86,9345.0
3047620,2018-12-05,667,583,225,161,10802.0
3047615,2018-12-05,1041,273,178,163,10794.0
3050313,2018-12-05,543,631,229,80,9339.0
3047617,2018-12-05,995,244,168,164,10799.0
3050310,2018-12-05,931,1003,228,75,9342.0
3047619,2018-12-05,1421,415,177,174,10801.0
3050309,2018-12-05,1132,31,92,87,9343.0
3047614,2018-12-05,2969,855,181,169,10798.0
3050316,2018-12-05,148,180,82,74,9346.0
3056407,2018-12-05,985,11,89,83,9344.0
3058537,2018-12-07,86,38,123,233,10459.0
3081175,2018-12-07,506,46,98,106,9717.0
3079493,2018-12-07,1244,3709,159,142,10098.0
3050319,2018-12-08,1132,1237,92,220,9354.0
3050326,2018-12-08,379,873,81,78,9347.0
3050320,2018-12-08,603,180,227,74,9353.0
3058536,2018-12-08,44,24,122,132,10458.0
3081172,2018-12-08,1390,12,116,95,9724.0
3047657,2018-12-08,273,2969,163,181,10809.0
3058538,2018-12-08,60,23826,135,136,10460.0
3079494,2018-12-08,1049,368,146,138,10106.0
3050317,2018-12-08,11,1110,83,219,9356.0
3050321,2018-12-08,631,281,80,88,9352.0
3079490,2018-12-08,13,1108,143,158,10101.0
3058532,2018-12-08,27,4,117,234,10454.0
3050324,2018-12-08,985,931,89,228,9349.0
3081176,2018-12-08,398,1038,96,102,9718.0
3058533,2018-12-08,33,16,124,129,10455.0
3081178,2018-12-08,6195,8970,105,112,9720.0
3058534,2018-12-08,15,167,119,121,10456.0
3058540,2018-12-08,82,533,131,120,10462.0
3047652,2018-12-08,855,1416,169,224,10804.0
3050318,2018-12-08,989,31,73,87,9355.0
3079491,2018-12-08,714,131,141,148,10100.0
3079492,2018-12-08,1050,940,154,152,10099.0
3050323,2018-12-08,1003,148,75,82,9350.0
3081180,2018-12-09,6574,430,104,110,9722.0
3050325,2018-12-09,762,543,86,229,9348.0
3047659,2018-12-09,667,1162,225,165,10811.0
3081174,2018-12-09,252,2722,101,221,9726.0
3079488,2018-12-09,5358,418,232,150,10103.0
3058535,2018-12-09,18,79,130,133,10457.0
3079489,2018-12-09,681,366,140,231,10102.0
3079487,2018-12-09,1533,3368,156,151,10104.0
3081173,2018-12-09,749,1025,108,97,9725.0
3081179,2018-12-09,130,862,230,109,9721.0
3079486,2018-12-09,150,367,153,145,10105.0
3081181,2018-12-09,410,800,99,107,9723.0
